slug,name,playtime,platforms,stores,released,tba,background_image,rating,rating_top,ratings,ratings_count,reviews_text_count,added,added_by_status,metacritic,suggestions_count,updated,id,score,clip,tags,esrb_rating,user_game,reviews_count,saturated_color,dominant_color,short_screenshots,parent_platforms,genres,community_rating
gust-buster,Gust Buster,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,,0.0,0,[],0,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,0,2019-08-28T22:25:57,56528,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}]",,,0,0f0f0f,0f0f0f,[],"[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 4, 'name': 'Action', 'slug': 'action'}]",0.0
trashman,Trashman,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/9b3/9b3b73ff0e0ff7281a7aa951ab982a73.jpg,0.0,0,[],0,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,74,2019-08-28T22:00:16,56858,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}, {'id': 7, 'name': 'Multiplayer', 'slug': 'multiplayer', 'language': 'eng', 'games_count': 33747, 'image_background': 'https://media.rawg.io/media/games/8cc/8cce7c0e99dcc43d66c8efd42f9d03e3.jpg'}, {'id': 418, 'name': '2 players', 'slug': '2-players', 'language': 'eng', 'games_count': 1017, 'image_background': 'https://media.rawg.io/media/screenshots/f9a/f9ac59bb4af2ca2193ee9ffb979577cf.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/9b3/9b3b73ff0e0ff7281a7aa951ab982a73.jpg'}, {'id': 757868, 'image': 'https://media.rawg.io/media/screenshots/eb7/eb791e55a8c9ad0c59d4b70e9cc7495d.jpg'}, {'id': 757869, 'image': 'https://media.rawg.io/media/screenshots/444/4446adc0764de45344d6a43295f3fa34.jpg'}, {'id': 757870, 'image': 'https://media.rawg.io/media/screenshots/3b7/3b7dff88ce26d086c76a067e6a33993d.jpg'}, {'id': 757871, 'image': 'https://media.rawg.io/media/screenshots/509/5094b66f1fe32631d91b95e4f8344732.jpg'}, {'id': 757872, 'image': 'https://media.rawg.io/media/screenshots/2cd/2cdfd4e7895cd2ac7d0d8be9b8db5f5e.jpg'}, {'id': 757873, 'image': 'https://media.rawg.io/media/screenshots/049/049d449954385f0385ef186c58bf34d8.jpg'}]","[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 4, 'name': 'Action', 'slug': 'action'}]",0.0
wanted-monty-mole,Wanted: Monty Mole,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/25f/25fd598700c0bb32cac766511396f296.jpg,0.0,0,"[{'id': 1, 'title': 'skip', 'count': 1, 'percent': 100.0}]",1,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,157,2019-08-28T22:00:15,56879,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}]",,,1,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/25f/25fd598700c0bb32cac766511396f296.jpg'}, {'id': 758034, 'image': 'https://media.rawg.io/media/screenshots/fe5/fe5154a040b458cc72fa52510055a69f.jpg'}, {'id': 758035, 'image': 'https://media.rawg.io/media/screenshots/30d/30d8b1e31bb0e490bc63b2b7a12c7525.jpg'}, {'id': 758036, 'image': 'https://media.rawg.io/media/screenshots/fa6/fa6147e072a62cc7767a08ca932bdbc5.jpg'}, {'id': 758037, 'image': 'https://media.rawg.io/media/screenshots/de3/de3b09458d9ec585cd8d500bfb334884.jpg'}, {'id': 758038, 'image': 'https://media.rawg.io/media/screenshots/2b0/2b03c18df3ad9b0e677fd5963d166638.jpg'}, {'id': 758039, 'image': 'https://media.rawg.io/media/screenshots/240/240c99fe4aebbae1c93d4b71655a2852.jpg'}]","[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 83, 'name': 'Platformer', 'slug': 'platformer'}]",0.0
baltic-1985-corridor-to-berlin,Baltic 1985: Corridor to Berlin,0,"[{'platform': {'id': 41, 'name': 'Apple II', 'slug': 'apple-ii'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/566/566c6c706a02ac444f68c6edb580f5c0.jpg,0.0,0,[],0,0,8,"{'owned': 4, 'beaten': 2, 'toplay': 1, 'dropped': 1}",,131,2019-08-28T22:00:32,56334,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}, {'id': 7, 'name': 'Multiplayer', 'slug': 'multiplayer', 'language': 'eng', 'games_count': 33747, 'image_background': 'https://media.rawg.io/media/games/8cc/8cce7c0e99dcc43d66c8efd42f9d03e3.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/566/566c6c706a02ac444f68c6edb580f5c0.jpg'}, {'id': 753869, 'image': 'https://media.rawg.io/media/screenshots/ec3/ec37e51f9f8568539614827392f05d69.jpg'}, {'id': 753870, 'image': 'https://media.rawg.io/media/screenshots/8fc/8fc259bdf0b4b6e639b0437f9f00b8fa.jpg'}, {'id': 753871, 'image': 'https://media.rawg.io/media/screenshots/d94/d943ce88aa61106eceda773da19c9ecc.jpg'}, {'id': 753872, 'image': 'https://media.rawg.io/media/screenshots/6e2/6e2379b6f5dc8acb5e11ca2136621d41.jpg'}, {'id': 753873, 'image': 'https://media.rawg.io/media/screenshots/2ce/2ce2046d02a956085c4317ca7a5013c6.jpg'}, {'id': 753874, 'image': 'https://media.rawg.io/media/screenshots/594/594e051469ca30a64c853b80adc396c5.jpg'}]","[{'platform': {'id': 5, 'name': 'Apple Macintosh', 'slug': 'mac'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
music-construction-set,Music Construction Set,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,,0.0,0,[],0,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,0,2019-01-09T12:41:06,56661,,,"[{'id': 136, 'name': 'Music', 'slug': 'music', 'language': 'eng', 'games_count': 24952, 'image_background': 'https://media.rawg.io/media/screenshots/b86/b865701cd371432f003768598039700f.jpg'}, {'id': 84, 'name': 'Abstract', 'slug': 'abstract', 'language': 'eng', 'games_count': 5908, 'image_background': 'https://media.rawg.io/media/screenshots/666/666bb577dbf6c3b012c67e2782d79b27.jpg'}, {'id': 712, 'name': 'school', 'slug': 'school', 'language': 'eng', 'games_count': 4503, 'image_background': 'https://media.rawg.io/media/games/e73/e73f7e19fda9cfc8e320241d0c15833d.jpg'}, {'id': 1534, 'name': 'atari', 'slug': 'atari', 'language': 'eng', 'games_count': 1155, 'image_background': 'https://media.rawg.io/media/screenshots/bd5/bd5a25d41a88489d31038becdb12f9ae.jpg'}]",,,0,0f0f0f,0f0f0f,[],"[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
quo-vadis,Quo Vadis,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/836/836bd25984c6fdda8cffcecec110ca3c.jpg,0.0,0,[],0,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,126,2019-08-28T22:00:20,56720,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/836/836bd25984c6fdda8cffcecec110ca3c.jpg'}, {'id': 756834, 'image': 'https://media.rawg.io/media/screenshots/3a9/3a9d2396a8251301d9ce048d0f09cc0d.jpg'}, {'id': 756835, 'image': 'https://media.rawg.io/media/screenshots/0ac/0ac67bd7282ca1dd9178662820d9a9f0.jpg'}, {'id': 756836, 'image': 'https://media.rawg.io/media/screenshots/06a/06af394c1cb626125efefcac1ab8ea07.jpg'}, {'id': 756837, 'image': 'https://media.rawg.io/media/screenshots/5a1/5a1adefa761d0cd2f13ba43676e6fb61.jpg'}, {'id': 756838, 'image': 'https://media.rawg.io/media/screenshots/42e/42eb8551831dae633404d1103be13de0.jpg'}, {'id': 756839, 'image': 'https://media.rawg.io/media/screenshots/89c/89ccdeee4f4b763c7977a5d8b4738fb2.jpg'}]","[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
emerald-isle,Emerald Isle,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 25, 'name': 'Atari 8-bit', 'slug': 'atari-8-bit'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/8e7/8e7d3203ca9b028821458a786cdc464c.jpg,0.0,0,[],0,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,186,2019-08-28T22:25:58,56455,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/8e7/8e7d3203ca9b028821458a786cdc464c.jpg'}, {'id': 754771, 'image': 'https://media.rawg.io/media/screenshots/b78/b787ec7faf53a86798aae0ef061e9168.jpg'}, {'id': 754772, 'image': 'https://media.rawg.io/media/screenshots/e37/e3739be8bcd746d6946a62383f3cd3f7.jpg'}, {'id': 754773, 'image': 'https://media.rawg.io/media/screenshots/b42/b42ea395f76f3b048031d1d1e8dedf45.jpg'}, {'id': 754774, 'image': 'https://media.rawg.io/media/screenshots/048/04889bf1bc1d4f9bfc0003f4678d4f61.jpg'}, {'id': 754775, 'image': 'https://media.rawg.io/media/screenshots/73e/73e8d86a06f0c113e92b3f3878eb163f.jpg'}, {'id': 754776, 'image': 'https://media.rawg.io/media/screenshots/b20/b203ab1abea906d79bbbd0e14d3f4245.jpg'}]","[{'platform': {'id': 9, 'name': 'Atari', 'slug': 'atari'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
kaiser,Kaiser,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 25, 'name': 'Atari 8-bit', 'slug': 'atari-8-bit'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/826/8265070bbf2232c58d1fab480fee7ad6.jpg,0.0,0,[],0,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,194,2019-08-28T22:01:00,55505,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190705, 'image_background': 'https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/826/8265070bbf2232c58d1fab480fee7ad6.jpg'}, {'id': 748843, 'image': 'https://media.rawg.io/media/screenshots/854/854f6ede754ee4777fceec830782f510.jpg'}, {'id': 748844, 'image': 'https://media.rawg.io/media/screenshots/bc4/bc44e26cedac3f7f940af8793f6712d0.jpg'}, {'id': 748845, 'image': 'https://media.rawg.io/media/screenshots/a61/a61be48176cf86fd5ae0b62a302e995b.jpg'}, {'id': 748846, 'image': 'https://media.rawg.io/media/screenshots/160/1602ee72bd09ec43b0c8be86c73eaf2a.jpg'}, {'id': 748847, 'image': 'https://media.rawg.io/media/screenshots/e18/e18c526711e68ede4646464230457909.jpg'}, {'id': 748848, 'image': 'https://media.rawg.io/media/screenshots/042/042ae429c3c1244178fa70fe35daec58.jpg'}]","[{'platform': {'id': 9, 'name': 'Atari', 'slug': 'atari'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 10, 'name': 'Strategy', 'slug': 'strategy'}, {'id': 14, 'name': 'Simulation', 'slug': 'simulation'}]",0.0
zig-zag-2,Zig Zag,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/3fb/3fb32870bf8daa2e66f4a872ff192833.jpg,0.0,0,"[{'id': 1, 'title': 'skip', 'count': 1, 'percent': 100.0}]",1,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,54,2019-08-28T22:25:52,56900,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}]",,,1,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/3fb/3fb32870bf8daa2e66f4a872ff192833.jpg'}, {'id': 758198, 'image': 'https://media.rawg.io/media/screenshots/90f/90fe8c518ae582e92c0df6e92b2d8709.jpg'}, {'id': 758199, 'image': 'https://media.rawg.io/media/screenshots/76e/76e648a1e5f919bc3ad5bca2ae46e30b.jpg'}, {'id': 758200, 'image': 'https://media.rawg.io/media/screenshots/be9/be9731c1e3d026a2d597c09a3d3c38c1.jpg'}, {'id': 758201, 'image': 'https://media.rawg.io/media/screenshots/3ba/3bab017f219c22ba2168b717d5f1a845.jpg'}, {'id': 758202, 'image': 'https://media.rawg.io/media/screenshots/244/244a500402653b6c4d16781bcc68abc4.jpg'}, {'id': 758203, 'image': 'https://media.rawg.io/media/screenshots/8fe/8fe89eeb4549d5c9a3432f97aba10d93.jpg'}]","[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
treasure-island-1984,Treasure Island (1984),0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/e87/e872e32ee2f679413d09403526fbbf12.jpg,0.0,0,[],0,0,8,"{'owned': 4, 'beaten': 2, 'toplay': 1, 'dropped': 1}",,114,2019-08-28T22:00:16,56860,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 193456, 'image_background': 'https://media.rawg.io/media/games/34b/34b1f1850a1c06fd971bc6ab3ac0ce0e.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/e87/e872e32ee2f679413d09403526fbbf12.jpg'}, {'id': 757884, 'image': 'https://media.rawg.io/media/screenshots/020/02084ae1ed7a99a559ae60e03d7bdbc3.jpg'}, {'id': 757885, 'image': 'https://media.rawg.io/media/screenshots/3d5/3d5f084f56ae7ab624eaa90e2af593f0.jpg'}, {'id': 757886, 'image': 'https://media.rawg.io/media/screenshots/304/304b46fce81f3fe17b1bf2c4afd405c1.jpg'}, {'id': 757887, 'image': 'https://media.rawg.io/media/screenshots/b78/b785f5a1cd363e05d09eec0014f0de21.jpg'}, {'id': 757888, 'image': 'https://media.rawg.io/media/screenshots/2f5/2f57ced90370a8725396bf32a1b2825e.jpg'}, {'id': 757889, 'image': 'https://media.rawg.io/media/screenshots/ecb/ecb301efb83d1771ffa016475a062cda.jpg'}]","[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
starquake,Starquake,0,"[{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 3, 'name': 'iOS', 'slug': 'ios'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 25, 'name': 'Atari 8-bit', 'slug': 'atari-8-bit'}}, {'platform': {'id': 34, 'name': 'Atari ST', 'slug': 'atari-st'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/d78/d7885e68b2f189032776e6599b4284f3.jpg,0.0,0,[],0,0,8,"{'yet': 1, 'owned': 3, 'beaten': 2, 'toplay': 1, 'dropped': 1}",,284,2023-02-08T10:51:38,55127,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 202950, 'image_background': 'https://media.rawg.io/media/games/fc1/fc1307a2774506b5bd65d7e8424664a7.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/d78/d7885e68b2f189032776e6599b4284f3.jpg'}, {'id': 745443, 'image': 'https://media.rawg.io/media/screenshots/074/07468a4a1b2449d0f0fe692c02baf339.jpg'}, {'id': 745444, 'image': 'https://media.rawg.io/media/screenshots/f30/f3089baa36687f653b6250f95302823a.jpg'}, {'id': 745445, 'image': 'https://media.rawg.io/media/screenshots/a31/a31771dc74f8c671a24e0c6003979342.jpg'}, {'id': 745446, 'image': 'https://media.rawg.io/media/screenshots/479/47908e1d9c7b9e952fa4f29454dd1f33.jpg'}, {'id': 745447, 'image': 'https://media.rawg.io/media/screenshots/27f/27fab94a8b168ff8e23c499b90ac8533.jpg'}, {'id': 745448, 'image': 'https://media.rawg.io/media/screenshots/3ce/3cee76750e2882b116f513d2acaae98c.jpg'}]","[{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 4, 'name': 'iOS', 'slug': 'ios'}}, {'platform': {'id': 9, 'name': 'Atari', 'slug': 'atari'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
the-evil-dead,The Evil Dead,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/b7c/b7cf1f2711a23741d9aed1cb39d60198.jpg,0.0,0,[],0,0,8,"{'yet': 1, 'owned': 3, 'beaten': 1, 'toplay': 2, 'dropped': 1}",,113,2019-08-28T22:00:28,56468,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 209582, 'image_background': 'https://media.rawg.io/media/games/73e/73eecb8909e0c39fb246f457b5d6cbbe.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/b7c/b7cf1f2711a23741d9aed1cb39d60198.jpg'}, {'id': 754851, 'image': 'https://media.rawg.io/media/screenshots/b2a/b2a6eda95723baed693c1808391ba215.jpg'}, {'id': 754852, 'image': 'https://media.rawg.io/media/screenshots/0b6/0b6c0feee6bc215fc34a1e29f66c916b.jpg'}, {'id': 754853, 'image': 'https://media.rawg.io/media/screenshots/bc2/bc20fd6c8f40fc1d4396cd8b55ee924b.jpg'}, {'id': 754854, 'image': 'https://media.rawg.io/media/screenshots/e04/e04b4c58a739da8934f61c4e31885dc5.jpg'}, {'id': 754855, 'image': 'https://media.rawg.io/media/screenshots/472/4722e95a2f4112b836b1db0c1b5307b8.jpg'}, {'id': 754856, 'image': 'https://media.rawg.io/media/screenshots/b7c/b7cf1f2711a23741d9aed1cb39d60198.jpg'}]","[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 3, 'name': 'Adventure', 'slug': 'adventure'}]",0.0
rollerball,Rollerball,0,"[{'platform': {'id': 49, 'name': 'NES', 'slug': 'nes'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/63c/63cde9918c99c1bbfe17d3f39a3bbc05.jpg,0.0,0,"[{'id': 3, 'title': 'meh', 'count': 1, 'percent': 100.0}]",1,0,8,"{'owned': 4, 'beaten': 2, 'toplay': 1, 'dropped': 1}",,14,2019-08-28T22:01:47,54025,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 209865, 'image_background': 'https://media.rawg.io/media/games/f46/f466571d536f2e3ea9e815ad17177501.jpg'}]",,,1,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/63c/63cde9918c99c1bbfe17d3f39a3bbc05.jpg'}, {'id': 737559, 'image': 'https://media.rawg.io/media/screenshots/63c/63cde9918c99c1bbfe17d3f39a3bbc05.jpg'}]","[{'platform': {'id': 7, 'name': 'Nintendo', 'slug': 'nintendo'}}]",[],0.0
system-15000,System 15000,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,,0.0,0,[],0,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,0,2019-08-28T22:25:53,56833,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}]",,,0,0f0f0f,0f0f0f,[],"[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 10, 'name': 'Strategy', 'slug': 'strategy'}, {'id': 7, 'name': 'Puzzle', 'slug': 'puzzle'}]",0.0
dream-house,Dream House,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,,0.0,0,[],0,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,0,2019-08-28T22:00:29,56441,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}]",,,0,0f0f0f,0f0f0f,[],"[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
saucer-attack,Saucer Attack,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,,0.0,0,[],0,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,0,2019-08-28T22:00:19,56752,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}]",,,0,0f0f0f,0f0f0f,[],"[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
injured-engine,Injured Engine,0,"[{'platform': {'id': 41, 'name': 'Apple II', 'slug': 'apple-ii'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/3a3/3a3e0d2648f81dfbfb33e8f23feddec7.jpg,0.0,0,[],0,0,8,"{'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,195,2019-08-28T22:00:25,56568,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}, {'id': 7, 'name': 'Multiplayer', 'slug': 'multiplayer', 'language': 'eng', 'games_count': 33747, 'image_background': 'https://media.rawg.io/media/games/8cc/8cce7c0e99dcc43d66c8efd42f9d03e3.jpg'}, {'id': 418, 'name': '2 players', 'slug': '2-players', 'language': 'eng', 'games_count': 1017, 'image_background': 'https://media.rawg.io/media/screenshots/f9a/f9ac59bb4af2ca2193ee9ffb979577cf.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/3a3/3a3e0d2648f81dfbfb33e8f23feddec7.jpg'}, {'id': 755674, 'image': 'https://media.rawg.io/media/screenshots/633/63359bb21971472976d7a3d0e494debb.jpg'}, {'id': 755675, 'image': 'https://media.rawg.io/media/screenshots/0cc/0cc083ef6474d2dd47d05efb9f41c5a4.jpg'}, {'id': 755676, 'image': 'https://media.rawg.io/media/screenshots/7dd/7dd7cdab8b90899931a350615ef0998c.jpg'}, {'id': 755677, 'image': 'https://media.rawg.io/media/screenshots/34a/34a06945cce10d05b4825dff187e40b9.jpg'}, {'id': 755678, 'image': 'https://media.rawg.io/media/screenshots/aab/aabcbc5aa42493d15b8f1dff6df9eea5.jpg'}, {'id': 755679, 'image': 'https://media.rawg.io/media/screenshots/18c/18c95f81f697140cba651501b3a1b274.jpg'}]","[{'platform': {'id': 5, 'name': 'Apple Macintosh', 'slug': 'mac'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 14, 'name': 'Simulation', 'slug': 'simulation'}, {'id': 7, 'name': 'Puzzle', 'slug': 'puzzle'}]",0.0
